locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
57509,MTUS1,mitochondrial tumor suppressor 1 isoform 4,chr8,17545583,17624010,NM_001001931
2267,FGL1,fibrinogen-like 1 precursor,chr8,17766181,17797193,NM_147203
2267,FGL1,fibrinogen-like 1 precursor,chr8,17766181,17797193,NM_201553
2267,FGL1,fibrinogen-like 1 precursor,chr8,17766181,17797327,NM_004467
2267,FGL1,fibrinogen-like 1 precursor,chr8,17766181,17797327,NM_201552
5108,PCM1,pericentriolar material 1,chr8,17824778,17929764,NM_006197
427,ASAH1,N-acylsphingosine amidohydrolase (acid,chr8,17958220,17985900,NM_177924
427,ASAH1,N-acylsphingosine amidohydrolase (acid,chr8,17958220,17986757,NM_004315
9,NAT1,N-acetyltransferase 1,chr8,18111894,18125099,NM_000662
10,NAT2,arylamide acetylase 2,chr8,18293034,18302962,NM_000015
23362,PSD3,ADP-ribosylation factor guanine nucleotide,chr8,18432348,18710666,NM_206909
23362,PSD3,ADP-ribosylation factor guanine nucleotide,chr8,18432348,18915476,NM_015310
63898,SH2D4A,SH2 domain containing 4A,chr8,19215486,19297594,NM_022071
55790,ChGn,"chondroitin beta1,4",chr8,19305951,19584374,NM_018371
55174,FLJ10569,hypothetical protein LOC55174,chr8,19719276,19753864,NM_018142
4023,LPL,lipoprotein lipase precursor,chr8,19841057,19869049,NM_000237
6570,SLC18A1,"solute carrier family 18 (vesicular monoamine),",chr8,20046651,20084997,NM_003053
526,ATP6V1B2,"ATPase, H+ transporting, lysosomal 56/58kD, V1",chr8,20098983,20123485,NM_001693
11178,LZTS1,"leucine zipper, putative tumor suppressor 1",chr8,20147956,20157083,NM_021020
2675,GFRA2,GDNF family receptor alpha 2 preproprotein,chr8,21593811,21652737,NM_001495
2675,GFRA2,GDNF family receptor alpha 2 preproprotein,chr8,21688428,21702292,NM_001495
9046,DOK2,docking protein 2 isoform a,chr8,21822330,21827151,NM_003974
9046,DOK2,docking protein 2 isoform b,chr8,21822330,21827151,NM_201349
23039,XPO7,exportin 7,chr8,21833127,21918930,NM_015024
10361,NPM2,nucleoplasmin 2,chr8,21938299,21950353,NM_182795
8822,FGF17,fibroblast growth factor 17 precursor,chr8,21956373,21962263,NM_003867
2039,EPB49,erythrocyte membrane protein band 4.9 (dematin),chr8,21972679,21995982,NM_001978
64760,RAI16,retinoic acid induced 16,chr8,22002659,22017835,NM_022749
79873,FLJ22494,hypothetical protein LOC79873,chr8,22020328,22023813,NM_024815
55806,HR,hairless protein,chr8,22027878,22043975,NM_005144
80346,C8orf20,receptor expression enhancing protein 4,chr8,22051477,22055393,NM_025232
203190,LGI3,"leucine-rich repeat LGI family, member 3",chr8,22060289,22070289,NM_139278
6440,SFTPC,"surfactant, pulmonary-associated protein C",chr8,22075112,22077928,NM_003018
649,BMP1,"bone morphogenetic protein 1 isoform 1,",chr8,22078834,22114926,NM_001199
649,BMP1,"bone morphogenetic protein 1 isoform 2,",chr8,22078834,22114926,NM_006128
649,BMP1,bone morphogenetic protein 1 isoform 6,chr8,22078857,22114658,NM_006130
649,BMP1,"bone morphogenetic protein 1 isoform 5,",chr8,22078857,22114658,NM_006131
649,BMP1,"bone morphogenetic protein 1 isoform 4,",chr8,22078857,22114658,NM_006132
649,BMP1,"bone morphogenetic protein 1 isoform 3,",chr8,22078863,22125782,NM_006129
9796,PHYHIP,phytanoyl-CoA hydroxylase interacting protein,chr8,22133180,22145549,NM_014759
661,POLR3D,RNA polymerase III 53 kDa subunit RPC4,chr8,22158563,22164624,NM_001722
55124,PIWIL2,piwi-like 2,chr8,22188800,22269529,NM_018068
23516,SLC39A14,"solute carrier family 39 (zinc transporter),",chr8,22280736,22336141,NM_015359
5533,PPP3CC,"protein phosphatase 3 (formerly 2B), catalytic",chr8,22354540,22454580,NM_005605
10174,SCAM-1,vinexin beta (SH3-containing adaptor molecule-1),chr8,22465195,22488951,NM_005775
10174,SCAM-1,vinexin beta (SH3-containing adaptor molecule-1),chr8,22479159,22488952,NM_001018003
64236,PDLIM2,PDZ and LIM domain 2 isoform 2,chr8,22492587,22507753,NM_021630
64236,PDLIM2,PDZ and LIM domain 2 isoform 3,chr8,22493928,22507753,NM_198042
64236,PDLIM2,PDZ and LIM domain 2 isoform 1,chr8,22493928,22511483,NM_176871
541565,LOC541565,hypothetical protein LOC541565,chr8,22513066,22517605,NM_001013842
57805,KIAA1967,p30 DBC protein,chr8,22518201,22533926,NM_199205
57805,KIAA1967,p30 DBC protein,chr8,22518495,22533926,NM_021174
55909,BIN3,bridging integrator 3,chr8,22533890,22582540,NM_018688
80094,FLJ14107,hypothetical protein LOC80094,chr8,22553828,22555620,NM_025026
1960,EGR3,early growth response 3,chr8,22601118,22606760,NM_004430
157310,PEBP4,phosphatidylethanolamine-binding protein 4,chr8,22626718,22841358,NM_144962
23221,RHOBTB2,Rho-related BTB domain containing 2,chr8,22913406,22933653,NM_015178
8795,TNFRSF10B,"tumor necrosis factor receptor superfamily,",chr8,22933595,22982637,NM_003842
8795,TNFRSF10B,"tumor necrosis factor receptor superfamily,",chr8,22933595,22982637,NM_147187
8794,TNFRSF10C,"tumor necrosis factor receptor superfamily,",chr8,23016378,23030893,NM_003841
8793,TNFRSF10D,"tumor necrosis factor receptor superfamily,",chr8,23049050,23077485,NM_003840
8797,TNFRSF10A,"tumor necrosis factor receptor superfamily,",chr8,23104915,23138584,NM_003844
91782,CHMP7,"CHMP family, member 7",chr8,23157113,23175450,NM_152272
4017,LOXL2,lysyl oxidase-like 2,chr8,23210640,23317575,NM_002318
9583,ENTPD4,ectonucleoside triphosphate diphosphohydrolase,chr8,23346095,23371081,NM_004901
51312,MSCP,mitochondrial solute carrier protein,chr8,23442424,23485661,NM_016612
51312,MSCP,mitochondrial solute carrier protein,chr8,23442424,23485661,NM_018579
4824,NKX3-1,"NK3 transcription factor related, locus 1",chr8,23592172,23596395,NM_006167
6781,STC1,stanniocalcin 1 precursor,chr8,23755378,23768265,NM_003155
10863,ADAM28,a disintegrin and metalloproteinase domain 28,chr8,24207560,24268550,NM_014265
10863,ADAM28,a disintegrin and metalloproteinase domain 28,chr8,24207568,24249555,NM_021777
27299,ADAMDEC1,"ADAM-like, decysin 1",chr8,24297915,24319471,NM_014479
8756,ADAM7,a disintegrin and metalloproteinase domain 7,chr8,24354483,24422163,NM_003817
4741,NEF3,neurofilament 3 (150kDa medium),chr8,24827211,24832511,NM_005382
4747,NEFL,"neurofilament, light polypeptide 68kDa",chr8,24866239,24869946,NM_006158
80005,DOCK5,dedicator of cytokinesis 5,chr8,25098203,25326535,NM_024940
2796,GNRH1,gonadotropin-releasing hormone 1,chr8,25332692,25337836,NM_000825
54793,KCTD9,potassium channel tetramerisation domain,chr8,25341282,25371837,NM_017634
157313,CDCA2,cell division cycle associated 2,chr8,25372429,25421342,NM_152562
64641,EBF2,early B-cell factor 2,chr8,25757489,25803239,NM_022659
5520,PPP2R2A,"alpha isoform of regulatory subunit B55, protein",chr8,26204950,26284562,NM_002717
665,BNIP3L,BCL2/adenovirus E1B 19kD-interacting protein,chr8,26296439,26326561,NM_004331
440258,LOC440258,hypothetical protein LOC440258,chr8,26306504,26311221,NM_001013702
10687,PNMA2,paraneoplastic antigen MA2,chr8,26418112,26427342,NM_007257
1808,DPYSL2,dihydropyrimidinase-like 2,chr8,26491337,26571610,NM_001386
148,ADRA1A,alpha-1A-adrenergic receptor isoform 2,chr8,26661583,26778839,NM_033303
148,ADRA1A,alpha-1A-adrenergic receptor isoform 3,chr8,26669829,26778839,NM_033302
148,ADRA1A,alpha-1A-adrenergic receptor isoform 4,chr8,26679287,26778603,NM_033304
148,ADRA1A,alpha-1A-adrenergic receptor isoform 1,chr8,26683138,26778839,NM_000680
81551,STMN4,stathmin-like-protein RB3,chr8,27149732,27171820,NM_030795
23087,TRIM35,tripartite motif-containing 35 isoform 1,chr8,27198320,27224751,NM_015066
23087,TRIM35,tripartite motif-containing 35 isoform 2,chr8,27198320,27224751,NM_171982
2185,PTK2B,PTK2B protein tyrosine kinase 2 beta isoform a,chr8,27224915,27372820,NM_004103
2185,PTK2B,PTK2B protein tyrosine kinase 2 beta isoform a,chr8,27224915,27372820,NM_173174
2185,PTK2B,PTK2B protein tyrosine kinase 2 beta isoform a,chr8,27238970,27372820,NM_173176
2185,PTK2B,PTK2B protein tyrosine kinase 2 beta isoform b,chr8,27238997,27372820,NM_173175
1135,CHRNA2,"cholinergic receptor, nicotinic, alpha",chr8,27374181,27392675,NM_000742
2053,EPHX2,"epoxide hydrolase 2, cytoplasmic",chr8,27404561,27458403,NM_001979
1191,CLU,clusterin isoform 2,chr8,27510367,27524855,NM_203339
1191,CLU,clusterin isoform 1,chr8,27510367,27528244,NM_001831
51435,SCARA3,"scavenger receptor class A, member 3 isoform 1",chr8,27547495,27586456,NM_016240
51435,SCARA3,"scavenger receptor class A, member 3 isoform 2",chr8,27547495,27590205,NM_182826
55246,FLJ10853,hypothetical protein LOC55246,chr8,27646753,27686089,NM_018246
157570,ESCO2,establishment of cohesion 1 homolog 2,chr8,27687976,27718341,NM_001017420
55872,PBK,T-LAK cell-originated protein kinase,chr8,27723058,27751268,NM_018492
286133,MGC45780,hypothetical protein LOC286133,chr8,27783671,27906117,NM_173833
55140,ELP3,elongation protein 3 homolog,chr8,28006644,28104585,NM_018091
5368,PNOC,prepronociceptin,chr8,28230567,28256786,NM_006228
55893,ZNF395,zinc finger protein 395,chr8,28259022,28299896,NM_018660
157574,FBXO16,F-box only protein 16,chr8,28341847,28403703,NM_172366
7976,FZD3,frizzled 3,chr8,28407691,28477878,NM_017412
2137,EXTL3,exostoses (multiple)-like 3,chr8,28615071,28667121,NM_001440
55756,RC74,hypothetical protein FLJ10871,chr8,28681098,28803398,NM_018250
79618,FLJ21616,hypothetical protein LOC79618,chr8,28804143,28965334,NM_024567
23303,KIF13B,kinesin family member 13B,chr8,28980714,29176560,NM_015254
1846,DUSP4,dual specificity phosphatase 4 isoform 2,chr8,29249538,29262241,NM_057158
1846,DUSP4,dual specificity phosphatase 4 isoform 1,chr8,29249538,29264104,NM_001394
51669,MGC8721,hypothetical protein LOC51669,chr8,30040172,30060191,NM_016127
23484,LEPROTL1,leptin receptor overlapping transcript-like 1,chr8,30072486,30085122,NM_015344
10671,DCTN6,dynactin 6,chr8,30133354,30160601,NM_006571
11030,RBPMS,RNA-binding protein with multiple splicing,chr8,30361485,30524569,NM_001008712
11030,RBPMS,RNA-binding protein with multiple splicing,chr8,30361485,30549276,NM_001008710
11030,RBPMS,RNA-binding protein with multiple splicing,chr8,30361485,30549276,NM_001008711
11030,RBPMS,RNA-binding protein with multiple splicing,chr8,30361485,30549276,NM_006867
2961,GTF2E2,"general transcription factor IIE, polypeptide 2,",chr8,30555574,30635274,NM_002095
2936,GSR,glutathione reductase,chr8,30655976,30704985,NM_000637
7993,D8S2298E,reproduction 8,chr8,30721240,30744064,NM_005671
5516,PPP2CB,"protein phosphatase 2, catalytic subunit, beta",chr8,30762668,30789894,NM_001009552
5516,PPP2CB,"protein phosphatase 2, catalytic subunit, beta",chr8,30762668,30789894,NM_004156
56154,TEX15,testis expressed sequence 15,chr8,30808601,30826075,NM_031271
29942,PURG,purine-rich element binding protein G isoform B,chr8,30972862,31010773,NM_001015508
29942,PURG,purine-rich element binding protein G isoform A,chr8,31007899,31009859,NM_013357
7486,WRN,Werner syndrome protein,chr8,31010319,31150818,NM_000553
3084,NRG1,neuregulin 1 isoform GGF2,chr8,31616809,32720284,NM_013962
3084,NRG1,neuregulin 1 isoform HRG-beta3,chr8,32525294,32720310,NM_013958
3084,NRG1,neuregulin 1 isoform HRG-beta2,chr8,32525326,32741565,NM_013957
3084,NRG1,neuregulin 1 isoform HRG-gamma,chr8,32525349,32705676,NM_004495
3084,NRG1,neuregulin 1 isoform GGF,chr8,32525393,32719908,NM_013961
3084,NRG1,neuregulin 1 isoform HRG-alpha,chr8,32525654,32741615,NM_013964
3084,NRG1,neuregulin 1 isoform ndf43,chr8,32525678,32741058,NM_013960
3084,NRG1,neuregulin 1 isoform HRG-beta1,chr8,32525694,32741615,NM_013956
3084,NRG1,neuregulin 1 isoform SMDF,chr8,32624285,32720285,NM_013959
84750,FUT10,fucosyltransferase 10,chr8,33347885,33450206,NM_032664
84549,RBM13,RNA binding motif protein 13,chr8,33462258,33478317,NM_032509
80185,FLJ23263,hypothetical protein LOC80185,chr8,33476014,33490095,NM_025115
79845,RNF122,ring finger protein 122,chr8,33524814,33544185,NM_024787
78986,DUSP26,dual specificity phosphatase 26,chr8,33568397,33576981,NM_024025
137970,UNC5D,netrin receptor Unc5h4,chr8,35521451,35771722,NM_080872
59347,FKSG2,apoptosis inhibitor,chr8,36865156,36865986,NM_021631
80139,FLJ14299,hypothetical protein LOC80139,chr8,37672458,37675554,NM_025069
11160,SPFH2,"SPFH domain family, member 2 isoform 2",chr8,37713306,37723226,NM_001003791
11160,SPFH2,"SPFH domain family, member 2 isoform 1",chr8,37713306,37734476,NM_007175
11160,SPFH2,"SPFH domain family, member 2 isoform 2",chr8,37713360,37723226,NM_001003790
11212,PROSC,proline synthetase co-transcribed homolog,chr8,37738832,37756443,NM_007198
25960,GPR124,G protein-coupled receptor 124,chr8,37773931,37820650,NM_032777
55290,BRF2,RNA polymerase III transcription initiation,chr8,37820562,37826569,NM_018310
80223,RAB11FIP1,Rab coupling protein isoform 3,chr8,37835627,37876161,NM_001002814
80223,RAB11FIP1,Rab coupling protein isoform 2,chr8,37837342,37849954,NM_001002233
80223,RAB11FIP1,Rab coupling protein isoform 1,chr8,37837342,37876161,NM_025151
137362,MGC33309,hypothetical protein LOC137362,chr8,37910960,37916804,NM_152413
155,ADRB3,"adrenergic, beta-3-, receptor",chr8,37939672,37943341,NM_000025
1978,EIF4EBP1,eukaryotic translation initiation factor 4E,chr8,38007184,38037033,NM_004095
9070,ASH2L,"ash2 (absent, small, or homeotic)-like",chr8,38082222,38116215,NM_004674
6770,STAR,steroidogenic acute regulator isoform 1,chr8,38119374,38127757,NM_000349
6770,STAR,steroidogenic acute regulator isoform 2,chr8,38119374,38127757,NM_001007243
27257,LSM1,Lsm1 protein,chr8,38140013,38153183,NM_014462
9530,BAG4,BCL2-associated athanogene 4,chr8,38153262,38187694,NM_004874
23259,DDHD2,DDHD domain containing 2,chr8,38208263,38238143,NM_015214
84513,HTPAP,HTPAP protein,chr8,38241416,38245872,NM_032483
54904,WHSC1L1,WHSC1L1 protein isoform long,chr8,38251716,38358947,NM_023034
54904,WHSC1L1,WHSC1L1 protein isoform short,chr8,38293091,38358947,NM_017778
137994,LETM2,leucine zipper-EF-hand containing transmembrane,chr8,38363176,38385218,NM_144652
2260,FGFR1,fibroblast growth factor receptor 1 isoform 1,chr8,38389448,38445293,NM_000604
2260,FGFR1,fibroblast growth factor receptor 1 isoform 2,chr8,38389448,38445293,NM_015850
2260,FGFR1,fibroblast growth factor receptor 1 isoform 3,chr8,38389448,38445293,NM_023105
2260,FGFR1,fibroblast growth factor receptor 1 isoform 4,chr8,38389448,38445293,NM_023106
2260,FGFR1,fibroblast growth factor receptor 1 isoform 7,chr8,38389448,38445293,NM_023109
2260,FGFR1,fibroblast growth factor receptor 1 isoform 9,chr8,38389448,38445293,NM_023111
2260,FGFR1,fibroblast growth factor receptor 1 isoform 5,chr8,38400009,38445293,NM_023107
2260,FGFR1,fibroblast growth factor receptor 1 isoform 6,chr8,38400009,38445293,NM_023108
2260,FGFR1,fibroblast growth factor receptor 1 isoform 8,chr8,38402853,38445293,NM_023110
389649,FLJ43582,hypothetical protein LOC389649,chr8,38487508,38505337,NM_207412
6867,TACC1,"transforming, acidic coiled-coil containing",chr8,38763937,38829702,NM_006283
203100,HTRA4,HtrA serine peptidase 4,chr8,38950853,38964801,NM_153692
83877,BLP1,BBP-like protein 1 isoform b,chr8,38967480,38973161,NM_031940
83877,BLP1,BBP-like protein 1 isoform a,chr8,38967480,38973168,NM_078473
8754,ADAM9,a disintegrin and metalloproteinase domain 9,chr8,38973661,39081934,NM_001005845
8754,ADAM9,a disintegrin and metalloproteinase domain 9,chr8,38973661,39081934,NM_003816
203102,ADAM32,a disintegrin and metalloprotease domain 32,chr8,39084324,39261592,NM_145004
8749,ADAM18,a disintegrin and metalloproteinase domain 18,chr8,39561298,39706644,NM_014237
2515,ADAM2,a disintegrin and metalloproteinase domain 2,chr8,39720413,39814936,NM_001464
3620,INDO,"indoleamine-pyrrole 2,3 dioxygenase",chr8,39890484,39905102,NM_002164
169355,LOC169355,hypothetical protein LOC169355,chr8,39911630,39993067,NM_194294
56892,C8orf4,chromosome 8 open reading frame 4,chr8,40130143,40131599,NM_020130
79698,ZMAT4,"zinc finger, matrin type 4",chr8,40507269,40874500,NM_024645
6422,SFRP1,secreted frizzled-related protein 1,chr8,41238635,41286137,NM_003012
51125,GOLGA7,"golgi autoantigen, golgin subfamily a, 7",chr8,41467237,41487654,NM_016099
51125,GOLGA7,"golgi autoantigen, golgin subfamily a, 7",chr8,41467329,41487654,NM_001002296
84296,SLD5,SLD5,chr8,41505902,41519055,NM_032336
137964,DKFZp586M1819,putative lysophosphatidic acid acyltransferase,chr8,41554875,41597971,NM_178819
157848,FLJ25169,hypothetical protein LOC157848,chr8,41621853,41624035,NM_152568
286,ANK1,ankyrin 1 isoform 3,chr8,41629900,41774297,NM_000037
286,ANK1,ankyrin 1 isoform 4,chr8,41629900,41774297,NM_020475
286,ANK1,ankyrin 1 isoform 1,chr8,41629900,41774297,NM_020476
286,ANK1,ankyrin 1 isoform 2,chr8,41629900,41774297,NM_020477
286,ANK1,ankyrin 1 isoform 5,chr8,41632000,41641949,NM_020478
286,ANK1,ankyrin 1 isoform 6,chr8,41632000,41641949,NM_020479
286,ANK1,ankyrin 1 isoform 7,chr8,41632000,41641949,NM_020480
286,ANK1,ankyrin 1 isoform 8,chr8,41632000,41641949,NM_020481
7994,MYST3,MYST histone acetyltransferase (monocytic,chr8,41907425,42028635,NM_006766
10947,AP3M2,"adaptor-related protein complex 3, mu 2 subunit",chr8,42129760,42147858,NM_006803
5327,PLAT,"plasminogen activator, tissue type isoform 1",chr8,42151911,42184351,NM_000930
5327,PLAT,"plasminogen activator, tissue type isoform 2",chr8,42151911,42184351,NM_000931
5327,PLAT,"plasminogen activator, tissue type isoform 3",chr8,42151911,42184351,NM_033011
3551,IKBKB,inhibitor of kappa light polypeptide gene,chr8,42247985,42309122,NM_001556
5423,POLB,"polymerase (DNA directed), beta",chr8,42315186,42348470,NM_002690
27121,DKK4,dickkopf homolog 4,chr8,42350743,42353830,NM_014420
7419,VDAC3,voltage-dependent anion channel 3,chr8,42368546,42382570,NM_005662
6575,SLC20A2,"solute carrier family 20, member 2",chr8,42393149,42516225,NM_006749
114926,LOC114926,hypothetical protein LOC114926,chr8,42515912,42527278,NM_138436
1142,CHRNB3,"cholinergic receptor, nicotinic, beta",chr8,42671718,42711366,NM_000749
8973,CHRNA6,"cholinergic receptor, nicotinic, alpha",chr8,42726936,42742776,NM_004198
55145,THAP1,"THAP domain containing, apoptosis associated",chr8,42810974,42817631,NM_018105
55145,THAP1,"THAP domain containing, apoptosis associated",chr8,42810974,42817631,NM_199003
81790,RNF170,ring finger protein 170,chr8,42829547,42870939,NM_030954
84376,HOOK3,golgi-associated microtubule-binding protein,chr8,42871189,42994084,NM_032410
2339,FNTA,"farnesyltransferase, CAAX box, alpha",chr8,43030640,43060080,NM_002027
84197,FLJ23356,hypothetical protein LOC84197,chr8,43067817,43097480,NM_032237
340441,POTE8,"protein expressed in prostate, ovary, testis,",chr8,43266741,43337485,NM_001002920
340441,POTE8,"protein expressed in prostate, ovary, testis,",chr8,43266741,43337485,NM_001005365
1052,CEBPD,CCAAT/enhancer binding protein delta,chr8,48812028,48813323,NM_005195
5591,PRKDC,"protein kinase, DNA-activated, catalytic",chr8,48848221,49035296,NM_006904
4173,MCM4,minichromosome maintenance protein 4,chr8,49036046,49052621,NM_005914
4173,MCM4,minichromosome maintenance protein 4,chr8,49036046,49052621,NM_182746
7336,UBE2V2,ubiquitin-conjugating enzyme E2 variant 2,chr8,49083547,49137005,NM_003350
401459,FLJ46365,hypothetical protein LOC401459,chr8,49665513,49669734,NM_207504
79645,FLJ11767,hypothetical protein LOC79645,chr8,49798523,49810344,NM_024593
6591,SNAI2,snail 2,chr8,49992795,49996541,NM_003068
492307,C8orf22,hypothetical protein LOC492307,chr8,50147459,50151195,NM_001007176
54212,SNTG1,"syntrophin, gamma 1",chr8,50987149,51867980,NM_018967
137902,FLJ25471,hypothetical protein LOC137902,chr8,52394690,52484534,NM_144651
115294,LOC115294,hypothetical protein LOC115294,chr8,52892701,52936350,NM_052937
9705,ST18,suppression of tumorigenicity 18,chr8,53185951,53484856,NM_014682
389658,UNQ9433,hypothetical protein LOC389658,chr8,53609252,53640565,NM_207413
9821,RB1CC1,Rb1-inducible coiled coil protein 1,chr8,53697571,53789545,NM_014781
2831,GPR7,G protein-coupled receptor 7,chr8,54015020,54016007,NM_005285
4986,OPRK1,"opioid receptor, kappa 1",chr8,54304325,54326525,NM_000912
51606,ATP6V1H,"ATPase, H+ transporting, lysosomal 50/57kDa, V1",chr8,54790668,54918100,NM_213620
51606,ATP6V1H,"ATPase, H+ transporting, lysosomal 50/57kDa, V1",chr8,54790668,54918403,NM_015941
51606,ATP6V1H,"ATPase, H+ transporting, lysosomal 50/57kDa, V1",chr8,54790668,54918403,NM_213619
8601,RGS20,regulator of G-protein signalling 20 isoform a,chr8,54926920,55034416,NM_170587
8601,RGS20,regulator of G-protein signalling 20 isoform b,chr8,54956117,55034414,NM_003702
6917,TCEA1,transcription elongation factor A 1 isoform 1,chr8,55041669,55097561,NM_006756
6917,TCEA1,transcription elongation factor A 1 isoform 2,chr8,55041669,55097561,NM_201437
10434,LYPLA1,lysophospholipase I,chr8,55121490,55177130,NM_006330
29088,MRPL15,mitochondrial ribosomal protein L15,chr8,55210333,55223011,NM_014175
64321,SOX17,SRY-box 17,chr8,55533047,55535484,NM_022454
6101,RP1,retinitis pigmentosa RP1 protein,chr8,55691179,55705947,NM_006269
114786,KIAA1889,KIAA1889 protein,chr8,56177570,56601262,NM_052898
137695,FLJ32370,hypothetical protein LOC137695,chr8,56813873,56848439,NM_152417
96764,NCOA6IP,PRIP-interacting protein PIPMT,chr8,56848254,56900557,NM_024831
4067,LYN,v-yes-1 Yamaguchi sarcoma viral related oncogene,chr8,56954925,57085685,NM_002350
6224,RPS20,ribosomal protein S20,chr8,57148168,57149623,NM_001023
4342,MOS,v-mos Moloney murine sarcoma viral oncogene,chr8,57188054,57189095,NM_005372
5324,PLAG1,pleiomorphic adenoma gene 1,chr8,57236036,57286392,NM_002655
79145,CHCHD7,coiled-coil-helix-coiled-coil-helix domain,chr8,57286868,57293728,NM_024300
79145,CHCHD7,coiled-coil-helix-coiled-coil-helix domain,chr8,57286868,57293728,NM_001011667
79145,CHCHD7,coiled-coil-helix-coiled-coil-helix domain,chr8,57286868,57293728,NM_001011668
79145,CHCHD7,coiled-coil-helix-coiled-coil-helix domain,chr8,57286868,57293728,NM_001011669
79145,CHCHD7,coiled-coil-helix-coiled-coil-helix domain,chr8,57286868,57293728,NM_001011670
79145,CHCHD7,coiled-coil-helix-coiled-coil-helix domain,chr8,57286868,57293728,NM_001011671
195814,RDHE2,epidermal retinal dehydrogenase 2,chr8,57375123,57395795,NM_138969
5179,PENK,proenkephalin,chr8,57516069,57521143,NM_006211
54928,IMPA3,myo-inositol monophosphatase A3,chr8,58037821,58068957,NM_017813
90362,MGC39325,hypothetical protein LOC90362,chr8,59150668,59223896,NM_147189
1581,CYP7A1,"cytochrome P450, family 7, subfamily A,",chr8,59565291,59575275,NM_000780
6386,SDCBP,syntenin isoform 1,chr8,59628281,59657972,NM_005625
6386,SDCBP,syntenin isoform 1,chr8,59628281,59657972,NM_001007067
6386,SDCBP,syntenin isoform 2,chr8,59628281,59657972,NM_001007068
6386,SDCBP,syntenin isoform 3,chr8,59628281,59657972,NM_001007069
6386,SDCBP,syntenin isoform 3,chr8,59628281,59657972,NM_001007070
8439,NSMAF,neutral sphingomyelinase (N-SMase) activation,chr8,59658616,59734940,NM_003580
9760,TOX,thymus high mobility group box protein TOX,chr8,59880530,60194321,NM_014729
767,CA8,carbonic anhydrase VIII,chr8,61263976,61356508,NM_004056
5862,RAB2,"RAB2, member RAS oncogene family",chr8,61592112,61696183,NM_002865
55636,CHD7,chromodomain helicase DNA binding protein 7,chr8,61753892,61942017,NM_017780
157807,MGC34646,hypothetical protein LOC157807,chr8,62363103,62576756,NM_173519
444,ASPH,aspartate beta-hydroxylase isoform a,chr8,62578373,62789556,NM_004318
444,ASPH,aspartate beta-hydroxylase isoform b,chr8,62699648,62764919,NM_032468
444,ASPH,aspartate beta-hydroxylase isoform c,chr8,62699657,62789495,NM_032466
444,ASPH,aspartate beta-hydroxylase isoform e,chr8,62739837,62764840,NM_020164
444,ASPH,aspartate beta-hydroxylase isoform d,chr8,62739837,62764899,NM_032467
286183,FLJ39630,hypothetical protein LOC286183,chr8,63324054,64074765,NM_173688
8836,GGH,gamma-glutamyl hydrolase precursor,chr8,64090194,64113940,NM_003878
7274,TTPA,tocopherol (alpha) transfer protein (ataxia,chr8,64135984,64161166,NM_000370
253943,YTHDF3,"YTH domain family, member 3",chr8,64243733,64287898,NM_152758
6693,SPN,"sialophorin (gpL115, leukosialin, CD43)",chr8,64262738,64263150,NM_003123
27319,BHLHB5,"basic helix-loop-helix domain containing, class",chr8,65655367,65658739,NM_152414
9420,CYP7B1,"cytochrome P450, family 7, subfamily B,",chr8,65671245,65873902,NM_004820
55156,ARMC1,armadillo repeat-containing protein,chr8,66677628,66708986,NM_018120
9650,CHPPR,KIAA0009 gene product,chr8,66719527,66785340,NM_014637
5150,PDE7A,phosphodiesterase 7A isoform a,chr8,66793866,66863883,NM_002603
5150,PDE7A,phosphodiesterase 7A isoform b,chr8,66796607,66916297,NM_002604
85479,DNAJC5B,"DnaJ (Hsp40) homolog, subfamily C, member 5",chr8,67096348,67174920,NM_033105
84675,TRIM55,ring finger protein 29 isoform 2,chr8,67201831,67250270,NM_033058
84675,TRIM55,ring finger protein 29 isoform 1,chr8,67201831,67250270,NM_184085
84675,TRIM55,ring finger protein 29 isoform 3,chr8,67201831,67250270,NM_184086
84675,TRIM55,ring finger protein 29 isoform 4,chr8,67201831,67250270,NM_184087
1392,CRH,corticotropin releasing hormone precursor,chr8,67251172,67253252,NM_000756
23212,RRS1,homolog of yeast ribosome biogenesis regulatory,chr8,67503816,67505520,NM_015169
137872,ADHFE1,"alcohol dehydrogenase, iron containing, 1",chr8,67507287,67543596,NM_144650
254778,MGC33510,hypothetical protein LOC254778,chr8,67568320,67593293,NM_152765
80124,VCPIP1,valosin containing protein (p97)/p47 complex,chr8,67705043,67742006,NM_025054
56260,FLJ11267,hypothetical protein LOC56260,chr8,67751007,67755789,NM_019607
23678,SGKL,serum/glucocorticoid regulated kinase-like,chr8,67850015,67936809,NM_013257
23678,SGKL,serum/glucocorticoid regulated kinase-like,chr8,67850015,67936809,NM_170709
157777,FLJ25692,hypothetical protein LOC157777,chr8,67948883,67976566,NM_173518
286187,LOC286187,hypothetical protein LOC286187,chr8,68062922,68103340,NM_001013626
10987,COPS5,COP9 signalosome subunit 5,chr8,68117869,68137116,NM_006837
79848,CSPP,centrosome spindle pole associated protein,chr8,68158636,68270400,NM_024790
10565,ARFGEF1,brefeldin A-inhibited guanine,chr8,68272450,68418466,NM_006421
57094,CPA6,carboxypeptidase B precursor,chr8,68496961,68821134,NM_020361
80243,DEPDC2,DEP domain containing 2 isoform b,chr8,69027156,69180208,NM_025170
