locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
19378,Aldh1a2,"aldehyde dehydrogenase family 1, subfamily A2",chr9,71359672,71440086,NM_009022
28015,Grinl1a,"glutamate receptor, ionotropic, N-methyl",chr9,71612808,71620281,NM_178602
68178,Cgnl1,cingulin-like 1,chr9,71761361,71906455,NM_026599
21406,Tcf12,transcription factor 12,chr9,71980605,72246477,NM_011544
235469,Suhw4,suppressor of hairy wing homolog 4,chr9,72407917,72473750,NM_146224
17427,Mns1,meiosis-specific nuclear structural protein 1,chr9,72571185,72591225,NM_008613
21778,Tex9,testis expressed gene 9,chr9,72593752,72643573,NM_009359
17999,Nedd4,"neural precursor cell expressed, developmentally",chr9,72794997,72882332,NM_010890
235472,Prtg,hypothetical protein LOC235472,chr9,72975069,73045765,NM_175485
67685,Dyx1c1,dyslexia susceptibility 1 candidate 1 homolog,chr9,73091350,73105802,NM_026314
72278,Ccpg1,cell cycle progression 8 protein,chr9,73118338,73148796,NM_028181
55981,Pigb,"phosphatidylinositol glycan, class B",chr9,73148500,73172443,NM_018889
11891,Rab27a,RAB27A protein,chr9,73177546,73230219,NM_023635
66991,2410004A20Rik,hypothetical protein LOC66991,chr9,73235089,73237037,NM_025890
225215,BC003885,Similar to 60S ribosomal protein L30 isolog,chr9,73246095,73255959,NM_198609
15379,Onecut1,"one cut domain, family member 1",chr9,75001067,75028560,NM_008262
235493,BC031353,hypothetical protein LOC235493,chr9,75115155,75171306,NM_153584
59046,Arpp19,"cyclic AMP phosphoprotein, 19kD",chr9,75190730,75198587,NM_021548
17918,Myo5a,myosin Va,chr9,75209875,75357053,NM_010864
14697,Gnb5,"guanine nucleotide-binding protein, beta-5",chr9,75448974,75482229,NM_010313
14697,Gnb5,"guanine nucleotide-binding protein, beta-5",chr9,75451821,75483251,NM_138719
12049,Bcl2l10,Bcl2-like 10,chr9,75485365,75489220,NM_013479
50772,Mapk6,mitogen-activated protein kinase 6,chr9,75524481,75547594,NM_015806
50772,Mapk6,mitogen-activated protein kinase 6,chr9,75524481,75546939,NM_027418
235497,Leo1,"Leo1, Paf1/RNA polymerase II complex component,",chr9,75579103,75604010,NM_001006122
50875,Tmod3,tropomodulin 3,chr9,75635361,75697146,NM_016963
50876,Tmod2,tropomodulin 2,chr9,75710299,75748748,NM_016711
70082,Lysmd2,"LysM, putative peptidoglycan-binding, domain",chr9,75763320,75775351,NM_027309
20255,Scg3,secretogranin III,chr9,75780953,75821922,NM_009130
12160,Bmp5,bone morphogenetic protein 5,chr9,75913387,76037144,NM_007555
208982,Hmgcll1,3-hydroxymethyl-3-methylglutaryl-Coenzyme A,chr9,76153103,76274476,NM_173731
404194,Gral,GDNF receptor alpha-like,chr9,76302228,76351784,NM_205844
387285,Hcrtr2,hypocretin (orexin) receptor 2,chr9,76364006,76461705,NM_198962
26944,Tinag,tubulointerstitial nephritis antigen,chr9,77090578,77184606,NM_012033
214345,Lrrc1,leucine rich repeat containing 1,chr9,77571439,77683862,NM_172528
244923,D930047P17Rik,hypothetical protein LOC244923,chr9,77777235,77796675,NM_172925
320711,9830147P19Rik,hypothetical protein LOC320711,chr9,77796991,77799548,NM_177238
14629,Gclc,"glutamate-cysteine ligase, catalytic subunit",chr9,77899181,77938128,NM_010295
68801,Elovl5,fatty acid elongase 1,chr9,78084592,78151808,NM_134255
14531,Gcm1,glial cells missing homolog 1,chr9,78220933,78234644,NM_008103
71538,Fbxo9,f-box only protein 9,chr9,78250524,78277652,NM_023605
56542,Ick,intestinal cell kinase,chr9,78282435,78336983,NM_019987
14860,Gsta4,"glutathione S-transferase, alpha 4",chr9,78360934,78378189,NM_010357
382088,Omt2b,"oocyte maturation, beta",chr9,78528528,78529827,NM_205822
14858,Gsta2,"glutathione S-transferase, alpha 2 (Yc2)",chr9,78531306,78547435,NM_008182
14857,Gsta1,"glutathione S-transferase, alpha 1 (Ya)",chr9,78531324,78547423,NM_008181
67968,2410146L05Rik,hypothetical protein LOC67968,chr9,78577286,78578468,NM_026480
67648,4930542C12Rik,hypothetical protein LOC67648,chr9,78594838,78596041,NM_026292
214763,E330016A19Rik,hypothetical protein LOC214763,chr9,78631221,78643123,NM_173386
68291,Mto1,MTO1,chr9,78648099,78674458,NM_026658
13627,Eef1a1,eukaryotic translation elongation factor 1 alpha,chr9,78678990,78682233,NM_010106
235504,Slc17a5,solute carrier family 17 (anion/sugar,chr9,78736237,78788258,NM_172773
235505,Cd109,CD109 antigen,chr9,78815469,78916250,NM_153098
12816,Col12a1,"procollagen, type XII, alpha 1",chr9,79807060,79924166,NM_007730
12866,Cox7a2,"cytochrome c oxidase, subunit VIIa 2",chr9,79961062,79965430,NM_009945
69981,Tmem30a,transmembrane protein 30A,chr9,79974649,79999131,NM_133718
215351,Senp6,SUMO/sentrin specific protease 6 isoform 1,chr9,80272603,80350481,NM_146003
17920,Myo6,myosin VI,chr9,80424904,80516812,NM_008662
63859,Impg1,interphotoreceptor matrix proteoglycan 1,chr9,80520507,80695942,NM_022016
15551,Htr1b,5-hydroxytryptamine (serotonin) receptor 1B,chr9,81956458,81957618,NM_010482
75033,4930486G11Rik,hypothetical protein LOC75033,chr9,82188987,82352735,NM_175213
65099,Irak1bp1,interleukin-1 receptor-associated kinase 1,chr9,83159766,83177454,NM_022986
94353,Hmgn3,high mobility group nucleosomal binding domain 3,chr9,83439717,83476295,NM_026122
94353,Hmgn3,high mobility group nucleosomal binding domain 3,chr9,83439717,83476375,NM_175074
75782,4930431B11Rik,hypothetical protein LOC75782 isoform a,chr9,83721124,83770868,NM_029434
75782,4930431B11Rik,hypothetical protein LOC75782 isoform b,chr9,83723191,83770797,NM_027448
212531,Sh3bgrl2,SH3 domain binding glutamic acid-rich protein,chr9,83878099,83930059,NM_172507
83603,Elovl4,elongation of very long chain fatty acids,chr9,84108462,84135870,NM_148941
22137,Ttk,Ttk protein kinase,chr9,84164510,84202154,NM_009445
12040,Bckdhb,"branched chain ketoacid dehydrogenase E1, beta",chr9,84278990,84455206,NM_199195
21983,Tpbg,trophoblast glycoprotein,chr9,86173432,86176812,NM_011627
109785,Pgm3,phosphoglucomutase 3,chr9,86894706,86914157,NM_028352
69519,Rwdd2,RWD domain containing 2,chr9,86914382,86917226,NM_027100
17436,Mod1,"malic enzyme, supernatant",chr9,86923622,87038834,NM_008615
319556,A330041J22Rik,hypothetical protein LOC319556,chr9,87038496,87044288,NM_176941
244954,Prss35,"protease, serine, 35",chr9,87085453,87100638,NM_178738
20616,Snap91,synaptosomal-associated protein 91,chr9,87108242,87224259,NM_013669
266690,Cyb5r4,NADPH cytochrome B5 oxidoreductase,chr9,87375157,87425197,NM_024195
76365,Tbx18,T-box18,chr9,88049059,88076121,NM_023814
23959,Nt5e,"5' nucleotidase, ecto",chr9,88688313,88732763,NM_011851
244962,Snx14,sorting nexin 14,chr9,88737448,88799510,NM_172926
56403,Syncrip,NS1-associated protein 1 isoform 2,chr9,88814754,88842895,NM_019796
56403,Syncrip,NS1-associated protein 1 isoform 1,chr9,88816388,88841508,NM_019666
319213,4930579C12Rik,hypothetical protein LOC319213,chr9,89001654,89066431,NM_175672
12045,Bcl2a1b,B-cell leukemia/lymphoma 2 related protein A1b,chr9,89087772,89096370,NM_007534
107885,Mthfs,"5, 10-methenyltetrahydrofolate synthetase",chr9,89099733,89128769,NM_026829
209743,AF529169,hypothetical protein LOC209743,chr9,89477923,89510875,NM_153509
66111,Tmed3,integral type I protein,chr9,89586270,89592057,NM_025360
330998,B230218L05Rik,hypothetical protein LOC330998,chr9,89615314,89625541,NM_207260
19417,Rasgrf1,RAS protein-specific guanine,chr9,89795816,89912966,NM_011245
13036,Ctsh,cathepsin H,chr9,89942041,89963704,NM_007801
108153,Adamts7,a disintegrin-like and metalloprotease,chr9,90050533,90087300,NM_001003911
67016,1810061M12Rik,hypothetical protein LOC67016,chr9,90089336,90158058,NM_194334
22771,Zic1,Zic family member 1,chr9,91251205,91256660,NM_009573
22774,Zic4,zinc finger protein of the cerebellum 4,chr9,91259832,91280209,NM_009576
22038,Plscr1,phospholipid scramblase 1,chr9,92154307,92163256,NM_011636
18828,Plscr2,phospholipid scramblase 2,chr9,92167000,92189008,NM_008880
235527,Plscr4,phospholipid scramblase 4,chr9,92348147,92383291,NM_178711
26432,Plod2,"procollagen lysine, 2-oxoglutarate 5-dioxygenase",chr9,92437061,92503037,NM_011961
331004,Slc9a9,solute carrier family 9 (sodium/hydrogen,chr9,94575753,95139098,NM_177909
54371,Chst2,carbohydrate sulfotransferase 2,chr9,95313308,95315531,NM_018763
67958,2610101N10Rik,U2-associated SR140 protein,chr9,95369773,95420791,NM_026476
75552,Paqr9,progestin and adipoQ receptor family member IX,chr9,95469496,95471800,NM_198414
76477,Pcolce2,procollagen C-endopeptidase enhancer 2,chr9,95547765,95599094,NM_029620
22063,Trpc1,"transient receptor potential cation channel,",chr9,95610175,95653903,NM_011643
73410,1700065D16Rik,hypothetical protein LOC73410,chr9,95759094,95761865,NM_028533
24127,Xrn1,5'-3' exoribonuclease 1,chr9,95858413,95956173,NM_011916
235533,C330018K18Rik,hypothetical protein LOC235533,chr9,96018675,96082257,NM_177352
211586,Tfdp2,transcription factor Dp-2,chr9,96095461,96217970,NM_178667
11933,Atp1b3,Na+/K+ -ATPase beta 3 subunit,chr9,96231668,96263288,NM_007502
270185,BC043934,hypothetical protein LOC270185,chr9,96334792,96337127,NM_177770
114713,Rasa2,RAS p21 protein activator 2,chr9,96441803,96530852,NM_053268
245007,Zbtb38,zinc finger and BTB domain containing 38,chr9,96585625,96631034,NM_175537
319859,E030011O05Rik,hypothetical protein LOC319859,chr9,96646639,96652086,NM_177020
235534,Acpl2,acid phosphatase-like 2,chr9,96722702,96788772,NM_153420
211949,Spsb4,SPRY domain-containing SOCS box 4,chr9,96842841,96917714,NM_145134
192287,Slc25a36,"solute carrier family 25, member 36",chr9,96976369,97010400,NM_138756
78911,Trim42,tripartite motif-containing 42,chr9,97248924,97269317,NM_030219
64085,Clstn2,calsyntenin 2,chr9,97343755,97932526,NM_022319
74080,Nmnat3,nicotinamide nucleotide adenylyltransferase 3,chr9,98195941,98310785,NM_144533
19659,Rbp1,"retinol binding protein 1, cellular",chr9,98322319,98345907,NM_011254
19660,Rbp2,"retinol binding protein 2, cellular",chr9,98389911,98409094,NM_009034
75881,4930579K19Rik,hypothetical protein LOC75881,chr9,98461587,98462951,NM_175227
50797,Copb2,"coatomer protein complex, subunit beta 2 (beta",chr9,98463089,98487734,NM_015827
64655,Mrps22,"ribosomal protein, mitochondrial, S22",chr9,98488097,98501018,NM_025485
26927,Foxl2,forkhead box L2,chr9,98855019,98856146,NM_012020
23873,Faim,Fas apoptotic inhibitory molecule,chr9,98885731,98901377,NM_011810
74769,Pik3cb,"phosphatidylinositol 3-kinase, catalytic, beta",chr9,98937760,99039446,NM_029094
68121,C030018L16Rik,p10-binding protein,chr9,99142900,99200073,NM_023873
272636,D9Ertd280e,chr3 synaptotagmin,chr9,99209814,99258347,NM_177775
17532,Mras,muscle and microspikes RAS,chr9,99288432,99337985,NM_008624
74125,Armc8,armadillo repeat containing 8,chr9,99381642,99469876,NM_028768
83703,Dbr1,debranching enzyme homolog 1,chr9,99476600,99485146,NM_031403
72507,Dzip1l,DAZ interacting protein 1-like,chr9,99530872,99570734,NM_028258
56492,Cldn18,claudin 18,chr9,99592054,99611121,NM_019815
213208,Fndc6,fibronectin type III domain containing 6,chr9,100367255,100387933,NM_001037246
17973,Nck1,non-catalytic region of tyrosine kinase adaptor,chr9,100396551,100447601,NM_010878
20842,Stag1,stromal antigen 1 isoform 1,chr9,100545170,100860090,NM_009282
66904,Pccb,"propionyl Coenzyme A carboxylase, beta",chr9,100883585,100936423,NM_025835
270190,Ephb1,Eph receptor B1,chr9,101870247,102304442,NM_173447
442798,9630041A04Rik,hypothetical protein LOC442798,chr9,101886912,101891651,NM_001002768
16716,Ky,kyphoscoliosis,chr9,102455938,102495744,NM_024291
69010,Anapc13,anaphase promoting complex subunit 13,chr9,102579112,102583592,NM_181394
56332,Amotl2,angiomotin like 2,chr9,102673186,102684064,NM_019764
24059,Slco2a1,"solute carrier organic anion transporter family,",chr9,102980160,103058434,NM_033314
270192,Rab6b,"RAB6B, member RAS oncogene family",chr9,103083792,103160522,NM_173781
20818,Srprb,"signal recognition particle receptor, B subunit",chr9,103163286,103177390,NM_009275
22041,Trf,transferrin,chr9,103184318,103205728,NM_133977
71775,1300017J02Rik,hypothetical protein LOC71775,chr9,103225971,103263739,NM_027918
235559,Topbp1,topoisomerase (DNA) II beta binding protein,chr9,103280768,103325867,NM_176979
321022,Cdv3,carnitine deficiency-associated gene expressed,chr9,103328549,103340980,NM_175565
321022,Cdv3,carnitine deficiency-associated gene expressed,chr9,103328549,103340980,NM_175833
107993,Bfsp2,"beaded filament structural protein 2, phakinin",chr9,103400871,103456309,NM_001002896
81907,B130017P16Rik,hypothetical protein LOC81907,chr9,103460526,103739100,NM_178638
74025,Nphp3,nephrocystin 3,chr9,103980081,104021025,NM_028721
66663,Ube1dc1,ubiquitin-activating enzyme E1-domain containing,chr9,104024992,104040597,NM_025692
102632,5730439E10Rik,RIKEN cDNA 5730439E10,chr9,104041180,104105124,NM_175324
252837,Ccrl1,chemokine (C-C motif) receptor-like 1,chr9,104075621,104104411,NM_145700
56318,Acpp,"acid phosphatase, prostate isoform 1",chr9,104265717,104315200,NM_207668
56318,Acpp,"acid phosphatase, prostate isoform 2",chr9,104276477,104315200,NM_019807
74020,Cpne4,copine IV,chr9,104547441,105015434,NM_028719
94062,Mrpl3,mitochondrial ribosomal protein L3,chr9,105034161,105058366,NM_053159
75686,Nudt16,nudix-type motif 16,chr9,105111048,105113182,NM_029385
73532,1700080E11Rik,hypothetical protein LOC73532,chr9,105124803,105126542,NM_028562
208583,Nek11,NIMA (never in mitosis gene a)-related expressed,chr9,105144257,105377353,NM_172461
66595,Aste1,hypothetical protein LOC66595,chr9,105377631,105387571,NM_025651
235574,Atp2c1,calcium-transporting ATPase 2C1 isoform 1,chr9,105393472,105477209,NM_175025
245026,E330026B02Rik,hypothetical protein LOC245026,chr9,105755751,105791288,NM_172927
235582,6230410P16Rik,RIKEN cDNA 6230410P16,chr9,106146453,106151695,NM_174846
67905,Ppm1m,protein phosphatase 2C eta isoform 2,chr9,106188548,106192535,NM_198931
67905,Ppm1m,protein phosphatase 2C eta isoform 1,chr9,106188549,106192848,NM_026447
23999,Ptk9l,twinfilin-like protein,chr9,106196703,106208981,NM_011876
81897,Tlr9,toll-like receptor 9,chr9,106216193,106220472,NM_031178
11655,Alas1,aminolevulinic acid synthase 1,chr9,106227526,106241452,NM_020559
70235,Wdr51a,WD repeat domain 51A,chr9,106274996,106343472,NM_027354
235584,Dusp7,dual specificity phosphatase 7,chr9,106362584,106369023,NM_153459
19944,Rpl29,ribosomal protein L29,chr9,106423093,106425122,NM_009082
109652,Acy1,aminoacylase 1,chr9,106426550,106431808,NM_025371
68644,Abhd14a,abhydrolase domain containing 14A,chr9,106433630,106441208,NM_145919
76491,1810013B01Rik,hypothetical protein LOC76491,chr9,106443676,106516765,NM_029631
59092,Pcbp4,poly(rC) binding protein 4,chr9,106517872,106528324,NM_021567
235587,Parp3,"poly (ADP-ribose) polymerase family, member 3",chr9,106534690,106540943,NM_145619
27966,Rnu3ip2,U3 snoRNP-associated protein,chr9,106541600,106549706,NM_145620
67320,Iqcf4,IQ motif containing F4,chr9,106633121,106635768,NM_026090
21767,Tex264,testis expressed gene 264,chr9,106724536,106751449,NM_011573
81000,Srisnf2l,steroid receptor-interacting SNF2 domain,chr9,106758022,106854867,NM_030730
321006,B930007L02Rik,Vpr-binding protein,chr9,106887757,106946209,NM_001015507
109095,Rbm15b,RNA binding motif protein 15B,chr9,106949778,106952838,NM_175402
74840,Armet,"arginine-rich, mutated in early stage tumors",chr9,106954542,106957697,NM_029103
208869,Dock3,dedicator of cyto-kinesis 3,chr9,106961162,107297641,NM_153413
102626,Mapkapk3,mitogen-activated protein kinase-activated,chr9,107320708,107355659,NM_178907
12700,Cish,cytokine inducible SH2-containing protein,chr9,107362470,107367743,NM_009895
69536,Hemk1,HemK methyltransferase family member 1,chr9,107393490,107404077,NM_133984
235599,6430571L13Rik,hypothetical protein LOC235599,chr9,107406421,107415465,NM_175486
56808,Cacna2d2,"calcium channel, voltage-dependent, alpha",chr9,107465393,107594834,NM_020263
56395,C78915,PL6 protein,chr9,107599726,107604438,NM_019704
56368,Cyb561d2,"tumor suppressor, region 10",chr9,107604794,107607647,NM_019720
56032,Tusc4,G21 protein,chr9,107608009,107611477,NM_018879
114602,Zmynd10,"zinc finger, MYND domain-containing 10",chr9,107613091,107617101,NM_053253
56289,Rassf1,Ras association (RalGDS/AF-6) domain family 1,chr9,107620437,107628042,NM_019713
80385,Tusc2,tumor suppressor candidate 2,chr9,107629036,107631890,NM_019742
15587,Hyal2,hyaluronidase 2,chr9,107634944,107638560,NM_010489
15586,Hyal1,hyaluronidase 1,chr9,107642743,107645909,NM_008317
56441,Nat6,N-acetyltransferase 6,chr9,107645950,107649829,NM_019750
109685,Hyal3,hyaluronidase 3,chr9,107647088,107653139,NM_178020
15983,Ifrd2,interferon-related developmental regulator 2,chr9,107653499,107658820,NM_025903
20347,Sema3b,semaphorin 3B,chr9,107664136,107671184,NM_009153
14678,Gnai2,"guanine nucleotide binding protein, alpha",chr9,107680276,107701111,NM_008138
76257,Slc38a3,N system amino acids transporter NAT-1,chr9,107716937,107733152,NM_023805
14685,Gnat1,"guanine nucleotide binding protein, alpha",chr9,107740252,107745370,NM_008140
20350,Sema3f,"sema domain, immunoglobulin domain (Ig), short",chr9,107747279,107776253,NM_011349
83486,Rbm5,RNA binding motif protein 5,chr9,107808488,107838964,NM_148930
19654,Rbm6,RNA binding motif protein 6 isoform a,chr9,107841552,107940686,NM_011251
19654,Rbm6,RNA binding motif protein 6 isoform b,chr9,107841552,107940695,NM_029169
72825,Mon1a,MON1 homolog A,chr9,107956169,107971113,NM_028369
19882,Mst1r,macrophage stimulating 1 receptor,chr9,107974876,107988369,NM_009074
67722,4921517D21Rik,hypothetical protein LOC67722,chr9,107996456,108000449,NM_026338
235604,Camkv,vesicle-associated calmodulin-binding protein,chr9,108003912,108017678,NM_145621
22036,Traip,TRAF-interacting protein,chr9,108018950,108040256,NM_011634
74153,Ube1l,ubiquitin-activating enzyme E1-like,chr9,108043554,108052044,NM_023738
320169,D330022A01Rik,hypothetical protein LOC320169,chr9,108051045,108062995,NM_177090
68176,6230427J02Rik,hypothetical protein LOC68176,chr9,108052213,108053867,NM_026597
27399,Ihpk1,inositol hexaphosphate kinase 1,chr9,108070635,108116768,NM_013785
331026,Gmppb,GDP-mannose pyrophosphorylase B,chr9,108117296,108119689,NM_177910
84585,Rnf123,ring finger protein 123,chr9,108119827,108143708,NM_032543
320844,Amigo3,adhesion molecule with Ig like domain 3,chr9,108121146,108123689,NM_177275
15235,Mst1,macrophage stimulating 1 (hepatocyte growth,chr9,108146355,108150896,NM_008243
235606,Apeh,acylpeptide hydrolase,chr9,108151317,108160356,NM_146226
12217,Bsn,bassoon,chr9,108169094,108256168,NM_007567
13138,Dag1,dystroglycan 1,chr9,108271876,108333356,NM_010017
66257,Nicn1,nicolin 1,chr9,108360217,108366256,NM_025449
434437,Amt,aminomethyltransferase,chr9,108366682,108371358,NM_001013814
102791,Tcta,T-cell leukemia translocation altered gene,chr9,108372720,108375713,NM_133986
11848,Rhoa,"ras homolog gene family, member A",chr9,108375966,108407595,NM_016802
14775,Gpx1,glutathione peroxidase 1,chr9,108408939,108410080,NM_008160
22258,Usp4,ubiquitin specific protease 4 (proto-oncogene),chr9,108417796,108462270,NM_011678
112418,1700102P08Rik,hypothetical protein LOC112418,chr9,108462577,108467507,NM_053216
434439,LOC434439,hypothetical protein LOC434439,chr9,108506239,108515725,NM_001004192
78267,4931406O17Rik,hypothetical protein LOC78267,chr9,108517281,108531224,NM_030075
72454,2600016J21Rik,hypothetical protein LOC72454,chr9,108530195,108535187,NM_133744
71472,Usp19,ubiquitin-specific protease 19,chr9,108541037,108550265,NM_027804
97541,Qars,glutaminyl-tRNA synthetase,chr9,108556974,108564816,NM_133794
69232,2610028H07Rik,hypothetical protein LOC69232,chr9,108566005,108594371,NM_175143
23918,Impdh2,inosine 5'-phosphate dehydrogenase 2,chr9,108609499,108614563,NM_011830
66706,4733401H18Rik,nuclear protein E3-3,chr9,108614864,108616341,NM_023247
67789,Dalrd3,DALR anticodon binding domain containing 3,chr9,108618891,108621770,NM_026378
83669,Wdr6,WD repeat domain 6,chr9,108621311,108627765,NM_031392
74443,4933406E20Rik,hypoxia-inducible factor prolyl 4-hydroxylase,chr9,108627922,108646376,NM_028944
23807,Arih2,ariadne homolog 2,chr9,108651720,108698224,NM_011790
57279,Slc25a20,carnitine/acylcarnitine translocase,chr9,108710938,108733882,NM_020520
19087,Prkar2a,"protein kinase, cAMP dependent regulatory, type",chr9,108741435,108795657,NM_008924
76500,Ihpk2,inositol hexaphosphate kinase 2,chr9,108842504,108852864,NM_029634
80987,Nckipsd,NCK interacting protein with SH3 domain,chr9,108854911,108864898,NM_030729
107934,Celsr3,cadherin EGF LAG seven-pass G-type receptor 3,chr9,108872851,108898806,NM_080437
171429,Slc26a6,"solute carrier family 26, member 6",chr9,108900561,108958885,NM_134420
22273,Uqcrc1,ubiquinol-cytochrome c reductase core protein 1,chr9,108982804,108996233,NM_025407
12836,Col7a1,"procollagen, type VII, alpha 1",chr9,109000337,109031468,NM_007738
270198,Pfkfb4,"6-phosphofructo-2-kinase/fructose-2,",chr9,109038494,109078810,NM_173019
66940,Scotin,scotin isoform 1,chr9,109085219,109104315,NM_025858
66940,Scotin,scotin isoform 2,chr9,109101503,109104359,NM_026381
22040,Trex1,three prime repair exonuclease 1,chr9,109104524,109106316,NM_011637
22040,Trex1,three prime repair exonuclease 1,chr9,109104524,109105844,NM_001012236
235610,6620401K05Rik,three prime repair exonuclease 1,chr9,109106341,109120704,NM_172774
66167,1110017O22Rik,hypothetical protein LOC66167,chr9,109124580,109128974,NM_183250
66658,5730568A12Rik,hypothetical protein LOC66658,chr9,109135929,109139085,NM_025689
235611,Plxnb1,plexin B1,chr9,109142184,109166503,NM_172775
320082,E330009P21Rik,F-box domain containing protein,chr9,109186046,109208619,NM_177069
211305,E330017E16,hypothetical protein LOC211305,chr9,109225823,109242572,NM_177598
434440,Fbxw12,F-box and WD-40 domain protein 12,chr9,109264028,109281321,NM_001008428
50757,Fbxw14,F-box and WD-40 domain protein 14,chr9,109317858,109334405,NM_015793
235612,Fbxw19,F-box and WD-40 domain protein 19,chr9,109501133,109518750,NM_177703
382105,Fbxw15,F-box and WD-40 domain protein 15,chr9,109580812,109596521,NM_199036
382106,LOC382106,hypothetical protein LOC382106,chr9,109629604,109769481,NM_001013776
382109,LOC382109,hypothetical protein LOC382109,chr9,109746099,109769493,NM_198674
78709,C630041L24Rik,hypothetical protein LOC78709,chr9,109837816,109847795,NM_183136
54369,Nme6,"expressed in non-metastatic cells 6, protein",chr9,109853974,109864970,NM_018757
12796,Camp,cathelicidin antimicrobial peptide,chr9,109869395,109871458,NM_009921
12530,Cdc25a,cell division cycle 25 homolog A,chr9,109902125,109918910,NM_007658
17758,Mtap4,microtubule-associated protein 4,chr9,109957036,110109905,NM_008633
72831,Dhx30,HELG,chr9,110110279,110141558,NM_133347
20588,Smarcc1,"SWI/SNF related, matrix associated, actin",chr9,110159768,110278594,NM_009211
29873,Cspg5,chondroitin sulfate proteoglycan 5,chr9,110285868,110302152,NM_013884
235623,Scap,SREBP cleavage activating protein,chr9,110373444,110426587,NM_001001144
18054,Ngp,neutrophilic granule protein,chr9,110461384,110464546,NM_008694
270201,Klhl18,kelch-like 18,chr9,110467462,110492369,NM_177771
16578,Kif9,kinesin family member 9,chr9,110518322,110566472,NM_010628
67169,Nradd,death domain containing membrane protein NRADD,chr9,110662432,110665691,NM_026012
72654,Ccdc12,coiled-coil domain containing 12,chr9,110697800,110752852,NM_028312
19228,Pthr1,parathyroid hormone receptor 1,chr9,110763552,110783598,NM_011199
17897,Myl3,"myosin, light polypeptide 3",chr9,110804978,110811092,NM_010859
235628,Tessp2,testis serine protease 2,chr9,110839482,110845034,NM_153099
73336,1700036D21Rik,hypothetical protein LOC73336,chr9,110855324,110865821,NM_148940
272643,Tessp3,testis serine protease 3,chr9,110867987,110872800,NM_199471
260408,BC107230,trypsin-like protease p98,chr9,110875885,110882607,NM_153172
74306,1700112C13Rik,RIKEN cDNA 1700112C13,chr9,110885803,110897820,NM_183103
235631,Tsp50,testes-specific protease 50,chr9,110899264,110905924,NM_146227
20776,Tmie,integral membrane protein TMIE,chr9,110907344,110921381,NM_146260
235633,Als2cl,Als2 C-terminal like,chr9,110921471,110941821,NM_146228
21667,Tdgf1,teratocarcinoma-derived growth factor,chr9,110980900,110987365,NM_011562
74249,Lrrc2,leucine rich repeat containing 2,chr9,110992842,111025360,NM_028838
235636,Tmem7,transmembrane protein 7,chr9,111026242,111031011,NM_153100
17002,Ltf,lactotransferrin,chr9,111060589,111084064,NM_008522
54199,Ccrl2,lipopolysaccharide inducible C-C chemokine,chr9,111096132,111098568,NM_017466
17350,Mlh1,MutL protein homolog 1,chr9,111269552,111312860,NM_026810
77781,Epm2aip1,EPM2A (laforin) interacting protein 1,chr9,111313226,111320387,NM_175266
245038,Dcamkl3,doublecortin and CaM kinase-like 3,chr9,111480410,111530409,NM_172928
20840,Stac,src homology three (SH3) and cysteine rich,chr9,111603326,111731453,NM_016853
74100,Arpp21,"cyclic AMP-regulated phosphoprotein, 21 isoform",chr9,112106491,112228959,NM_033264
74100,Arpp21,"cyclic AMP-regulated phosphoprotein, 21 isoform",chr9,112222239,112229150,NM_028755
18571,Pdcd6ip,programmed cell death 6 interacting protein,chr9,113708129,113760883,NM_011052
76499,Clasp2,CLIP-associating protein CLASP2,chr9,113865413,113971282,NM_029633
22221,Ubp1,upstream binding protein 1,chr9,113984479,114029011,NM_013699
72179,Fbxl2,F-box and leucine-rich repeat protein 2,chr9,114028966,114079011,NM_178624
56693,Crtap,cartilage associated protein,chr9,114338425,114353867,NM_019922
12091,Glb1,"galactosidase, beta 1",chr9,114364315,114438702,NM_009752
12773,Ccr4,chemokine (C-C motif) receptor 4,chr9,114455930,114460852,NM_009916
78893,Cnot10,"CCR4-NOT transcription complex, subunit 10",chr9,114550674,114606724,NM_153585
235661,Dnclic1,"dynein, cytoplasmic, light intermediate chain 1",chr9,114662314,114697308,NM_146229
67213,Cklfsf6,chemokine-like factor superfamily 6,chr9,114704736,114722976,NM_026036
102545,Cklfsf7,chemokine-like factor super family 7,chr9,114730470,114755552,NM_133978
70031,Cklfsf8,chemokine-like factor super family 8,chr9,114763068,114817994,NM_027294
333433,Gpd1l,glycerol-3-phosphate dehydrogenase 1-like,chr9,114876141,114907669,NM_175380
74486,Osbpl10,oxysterol-binding protein-like protein 10,chr9,115041997,115215911,NM_148958
68292,1300006C19Rik,source of immunodominant MHC-associated,chr9,115226310,115294077,NM_024222
21813,Tgfbr2,"transforming growth factor, beta receptor II",chr9,116074629,116162212,NM_009371
21813,Tgfbr2,"transforming growth factor, beta receptor II",chr9,116077300,116161960,NM_029575
207181,Rbms3,"RNA binding motif, single stranded interacting",chr9,116564518,117239066,NM_178660
27215,Azi2,5-azacytidine induced 2,chr9,118036598,118059691,NM_013727
67899,2010110K16Rik,hypothetical protein LOC67899,chr9,118060948,118143997,NM_026442
13813,Eomes,eomesodermin homolog,chr9,118472453,118479608,NM_010136
54214,Golga4,"golgi autoantigen, golgin subfamily a, 4",chr9,118500315,118578377,NM_018748
104099,Itga9,integrin alpha 9,chr9,118602968,118893289,NM_133721
